Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
18,Instruments,1891,Clocks and watches and parts thereof,189114,Other Clocks and Watches,65044308
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189201,Pianos,16884748
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189202,String Instruments,118365158
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189205,Wind Instruments,8470173
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189206,Percussion,18751934
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189207,Electric Musical Instruments,242849071
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189208,Other Musical Instruments,22657659
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189209,Musical Instrument Parts,51580518
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199303,Other Firearms,325605
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199304,"Spring, Air, and Gas Guns",12768894
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199305,Weapons Parts and Accessories,1181024
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199306,Explosive Ammunition,741180
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199307,Bladed Weapons and Accessories,634776
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209401,Seats,7641552938
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209402,Medical Furniture,198531396
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209403,Other Furniture,8682868231
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209404,Mattresses,995611613
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209405,Light Fixtures,13022498778
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209406,Prefabricated Buildings,286061153
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209503,Models and Stuffed Animals,12506988828
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209504,Video and Card Games,2183358314
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209505,Party Decorations,2183710708
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209506,Sports Equipment,2640252552
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209507,Fishing and Hunting Equipment,270635703
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209508,Fairground Amusements,20696083
20,Miscellaneous,2096,Miscellaneous manufactured articles,209601,Worked Ivory and Bone,1647466
20,Miscellaneous,2096,Miscellaneous manufactured articles,209602,Vegetable and Mineral Carvings,778871
20,Miscellaneous,2096,Miscellaneous manufactured articles,209603,Brooms,776346112
20,Miscellaneous,2096,Miscellaneous manufactured articles,209604,Hand Sifters,248191
20,Miscellaneous,2096,Miscellaneous manufactured articles,209605,Travel Kits,64165201
20,Miscellaneous,2096,Miscellaneous manufactured articles,209606,Buttons,82902001
20,Miscellaneous,2096,Miscellaneous manufactured articles,209607,Zippers,187405653
20,Miscellaneous,2096,Miscellaneous manufactured articles,209608,Pens,188976377
20,Miscellaneous,2096,Miscellaneous manufactured articles,209609,Pencils and Crayons,43450718
20,Miscellaneous,2096,Miscellaneous manufactured articles,209610,Chalkboards,63597966
20,Miscellaneous,2096,Miscellaneous manufactured articles,209611,Rubber Stamps,5693118
20,Miscellaneous,2096,Miscellaneous manufactured articles,209612,Ink Ribbons,49823591
20,Miscellaneous,2096,Miscellaneous manufactured articles,209613,Lighters,44405594
20,Miscellaneous,2096,Miscellaneous manufactured articles,209614,Smoking Pipes,12612880
20,Miscellaneous,2096,Miscellaneous manufactured articles,209615,Combs,208805505
20,Miscellaneous,2096,Miscellaneous manufactured articles,209616,Scent Sprays,130957162
20,Miscellaneous,2096,Miscellaneous manufactured articles,209617,Vacuum Flask,360439151
20,Miscellaneous,2096,Miscellaneous manufactured articles,209618,Mannequins,66176978
20,Miscellaneous,2096,Miscellaneous manufactured articles,209619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",227955478
20,Miscellaneous,2096,Miscellaneous manufactured articles,209620,"Monopods, bipods, tripods and similar articles",121848557
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219701,Paintings,29090219
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219702,Prints,37396
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219703,Sculptures,1352161
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219704,Revenue Stamps,3104
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219706,Antiques,27749
22,Unspecified,2299,Commodities not specified according to kind,229999,Commodities not elsewhere specified,6496471423
